Region,Cell,HM4D,SpikeT_ms_chunked,SpikeT_sec_chunked,RecordChunk,SpikeT_sec
vCA1,231101_cell4,pos,1231852.875,1231.852875,0,1231.852875
vCA1,231101_cell4,pos,1237178.625,1237.178625,0,1237.178625
vCA1,231101_cell4,pos,1240518,1240.518,0,1240.518
vCA1,231101_cell4,pos,1244503.125,1244.503125,0,1244.503125
vCA1,231101_cell4,pos,1246713.5,1246.7135,0,1246.7135
vCA1,231101_cell4,pos,1251704,1251.704,0,1251.704
vCA1,231101_cell4,pos,1255874,1255.874,0,1255.874
vCA1,231101_cell4,pos,1256405.125,1256.405125,0,1256.405125
vCA1,231101_cell4,pos,1260990,1260.99,0,1260.99
vCA1,231101_cell4,pos,1265728.5,1265.7285,0,1265.7285
vCA1,231101_cell4,pos,1270302.75,1270.30275,0,1270.30275
vCA1,231101_cell4,pos,1274404.125,1274.404125,0,1274.404125
vCA1,231101_cell4,pos,1281448.5,1281.4485,0,1281.4485
vCA1,231101_cell4,pos,1288660.625,1288.660625,0,1288.660625
vCA1,231101_cell4,pos,1294974.375,1294.974375,0,1294.974375
vCA1,231101_cell4,pos,1297968.125,1297.968125,0,1297.968125
vCA1,231101_cell4,pos,1300028.625,1300.028625,0,1300.028625
vCA1,231101_cell4,pos,1303148.375,1303.148375,0,1303.148375
vCA1,231101_cell4,pos,1311041.5,1311.0415,0,1311.0415
vCA1,231101_cell4,pos,1313681.25,1313.68125,0,1313.68125
vCA1,231101_cell4,pos,1317293.25,1317.29325,0,1317.29325
vCA1,231101_cell4,pos,1318066.375,1318.066375,0,1318.066375
vCA1,231101_cell4,pos,1321357,1321.357,0,1321.357
vCA1,231101_cell4,pos,1341032.5,1341.0325,0,1341.0325
vCA1,231101_cell4,pos,1354844.75,1354.84475,0,1354.84475
vCA1,231101_cell4,pos,1356197.625,1356.197625,0,1356.197625
vCA1,231101_cell4,pos,1356871.625,1356.871625,0,1356.871625
vCA1,231101_cell4,pos,1360210.625,1360.210625,0,1360.210625
vCA1,231101_cell4,pos,1371170.5,1371.1705,0,1371.1705
vCA1,231101_cell4,pos,1375472,1375.472,0,1375.472
vCA1,231101_cell4,pos,1380462,1380.462,0,1380.462
vCA1,231101_cell4,pos,1386253.625,1386.253625,0,1386.253625
vCA1,231101_cell4,pos,1393195.125,1393.195125,0,1393.195125
vCA1,231101_cell4,pos,1399071.125,1399.071125,0,1399.071125
vCA1,231101_cell4,pos,1405278.625,1405.278625,0,1405.278625
vCA1,231101_cell4,pos,1407341.625,1407.341625,0,1407.341625
vCA1,231101_cell4,pos,1430131.875,1430.131875,0,1430.131875
vCA1,231101_cell4,pos,1436541.625,1436.541625,0,1436.541625
vCA1,231101_cell4,pos,1439490.875,1439.490875,0,1439.490875
vCA1,231101_cell4,pos,1446271.5,1446.2715,0,1446.2715
vCA1,231101_cell4,pos,1454501.625,1454.501625,0,1454.501625
vCA1,231101_cell4,pos,1459259.375,1459.259375,0,1459.259375
vCA1,231101_cell4,pos,1461078.875,1461.078875,0,1461.078875
vCA1,231101_cell4,pos,1465470.625,1465.470625,0,1465.470625
vCA1,231101_cell4,pos,1478453.625,1478.453625,0,1478.453625
vCA1,231101_cell4,pos,1484356.125,1484.356125,0,1484.356125
vCA1,231101_cell4,pos,1490021.25,1490.02125,0,1490.02125
vCA1,231101_cell4,pos,1501089.125,1501.089125,0,1501.089125
vCA1,231101_cell4,pos,1504502.625,1504.502625,0,1504.502625
vCA1,231101_cell4,pos,1529689.5,1529.6895,0,1529.6895
vCA1,231101_cell4,pos,1534968.375,1534.968375,0,1534.968375
vCA1,231101_cell4,pos,1543059.25,1543.05925,0,1543.05925
vCA1,231101_cell4,pos,1545691.625,1545.691625,0,1545.691625
vCA1,231101_cell4,pos,1549994.375,1549.994375,0,1549.994375
vCA1,231101_cell4,pos,1554759.875,1554.759875,0,1554.759875
vCA1,231101_cell4,pos,1559291.125,1559.291125,0,1559.291125
vCA1,231101_cell4,pos,1563057.75,1563.05775,0,1563.05775
vCA1,231101_cell4,pos,1569058.375,1569.058375,0,1569.058375
vCA1,231101_cell4,pos,1569884.875,1569.884875,0,1569.884875
vCA1,231101_cell4,pos,1583905.125,1583.905125,0,1583.905125
vCA1,231101_cell4,pos,1590743.875,1590.743875,0,1590.743875
vCA1,231101_cell4,pos,1593640.125,1593.640125,0,1593.640125
vCA1,231101_cell4,pos,1596897.625,1596.897625,0,1596.897625
vCA1,231101_cell4,pos,1607772.25,1607.77225,0,1607.77225
vCA1,231101_cell4,pos,1614629.625,1614.629625,0,1614.629625
vCA1,231101_cell4,pos,1625072.625,1625.072625,0,1625.072625
vCA1,231101_cell4,pos,1629176,1629.176,0,1629.176
vCA1,231101_cell4,pos,1632656.375,1632.656375,0,1632.656375
vCA1,231101_cell4,pos,1641064.875,1641.064875,0,1641.064875
vCA1,231101_cell4,pos,1644117,1644.117,0,1644.117
vCA1,231101_cell4,pos,1648648.375,1648.648375,0,1648.648375
vCA1,231101_cell4,pos,1653035.5,1653.0355,0,1653.0355
vCA1,231101_cell4,pos,1669381,1669.381,0,1669.381
vCA1,231101_cell4,pos,1673843.625,1673.843625,0,1673.843625
vCA1,231101_cell4,pos,1684008.625,1684.008625,0,1684.008625
vCA1,231101_cell4,pos,1689373.625,1689.373625,0,1689.373625
vCA1,231101_cell4,pos,1692044.625,1692.044625,0,1692.044625
vCA1,231101_cell4,pos,1695554.625,1695.554625,0,1695.554625
vCA1,231101_cell4,pos,1698412.625,1698.412625,0,1698.412625
vCA1,231101_cell4,pos,1703238.5,1703.2385,0,1703.2385
vCA1,231101_cell4,pos,1713731.75,1713.73175,0,1713.73175
vCA1,231101_cell4,pos,1718098,1718.098,0,1718.098
vCA1,231101_cell4,pos,1722273.625,1722.273625,0,1722.273625
vCA1,231101_cell4,pos,1722819,1722.819,0,1722.819
vCA1,231101_cell4,pos,1727276.125,1727.276125,0,1727.276125
vCA1,231101_cell4,pos,1734443.375,1734.443375,0,1734.443375
vCA1,231101_cell4,pos,1735869.375,1735.869375,0,1735.869375
vCA1,231101_cell4,pos,1738207.875,1738.207875,0,1738.207875
vCA1,231101_cell4,pos,1752620.75,1752.62075,0,1752.62075
vCA1,231101_cell4,pos,1755286.375,1755.286375,0,1755.286375
vCA1,231101_cell4,pos,1778052.875,1778.052875,0,1778.052875
vCA1,231101_cell4,pos,1784227.125,1784.227125,0,1784.227125
vCA1,231101_cell4,pos,1790691.25,1790.69125,0,1790.69125
vCA1,231101_cell4,pos,1796896.625,1796.896625,0,1796.896625
vCA1,231101_cell4,pos,374,0.374,1,1800.374
vCA1,231101_cell4,pos,4361.100098,4.361100098,1,1804.3611
vCA1,231101_cell4,pos,6544.399902,6.544399902,1,1806.5444
vCA1,231101_cell4,pos,10106.09961,10.10609961,1,1810.1061
vCA1,231101_cell4,pos,14863.90039,14.86390039,1,1814.8639
vCA1,231101_cell4,pos,19184.90039,19.18490039,1,1819.1849
vCA1,231101_cell4,pos,21897.30078,21.89730078,1,1821.897301
vCA1,231101_cell4,pos,24780.90039,24.78090039,1,1824.7809
vCA1,231101_cell4,pos,28747.80078,28.74780078,1,1828.747801
vCA1,231101_cell4,pos,29232.40039,29.23240039,1,1829.2324
vCA1,231101_cell4,pos,41789.10156,41.78910156,1,1841.789102
vCA1,231101_cell4,pos,54573.10156,54.57310156,1,1854.573102
vCA1,231101_cell4,pos,64815.80078,64.81580078,1,1864.815801
vCA1,231101_cell4,pos,71314.60156,71.31460156,1,1871.314602
vCA1,231101_cell4,pos,79829,79.829,1,1879.829
vCA1,231101_cell4,pos,86426.79688,86.42679688,1,1886.426797
vCA1,231101_cell4,pos,89393.79688,89.39379688,1,1889.393797
vCA1,231101_cell4,pos,92406.39844,92.40639844,1,1892.406398
vCA1,231101_cell4,pos,99216,99.216,1,1899.216
vCA1,231101_cell4,pos,106941.3984,106.9413984,1,1906.941398
vCA1,231101_cell4,pos,113895.1016,113.8951016,1,1913.895102
vCA1,231101_cell4,pos,138299.9063,138.2999063,1,1938.299906
vCA1,231101_cell4,pos,142886.4063,142.8864063,1,1942.886406
vCA1,231101_cell4,pos,156895.2031,156.8952031,1,1956.895203
vCA1,231101_cell4,pos,161625.7969,161.6257969,1,1961.625797
vCA1,231101_cell4,pos,163318,163.318,1,1963.318
vCA1,231101_cell4,pos,164834.4063,164.8344063,1,1964.834406
vCA1,231101_cell4,pos,167679.7031,167.6797031,1,1967.679703
vCA1,231101_cell4,pos,172410.9063,172.4109063,1,1972.410906
vCA1,231101_cell4,pos,180089.7031,180.0897031,1,1980.089703
vCA1,231101_cell4,pos,182845.2969,182.8452969,1,1982.845297
vCA1,231101_cell4,pos,184199.2969,184.1992969,1,1984.199297
vCA1,231101_cell4,pos,192907.5,192.9075,1,1992.9075
vCA1,231101_cell4,pos,195979.2031,195.9792031,1,1995.979203
vCA1,231101_cell4,pos,198705.0938,198.7050938,1,1998.705094
vCA1,231101_cell4,pos,213973.2969,213.9732969,1,2013.973297
vCA1,231101_cell4,pos,223519,223.519,1,2023.519
vCA1,231101_cell4,pos,236669.7031,236.6697031,1,2036.669703
vCA1,231101_cell4,pos,238408.5938,238.4085938,1,2038.408594
vCA1,231101_cell4,pos,242741.9063,242.7419063,1,2042.741906
vCA1,231101_cell4,pos,247291.5938,247.2915938,1,2047.291594
vCA1,231101_cell4,pos,263182,263.182,1,2063.182
vCA1,231101_cell4,pos,273845.6875,273.8456875,1,2073.845688
vCA1,231101_cell4,pos,283398.9063,283.3989063,1,2083.398906
vCA1,231101_cell4,pos,286559.8125,286.5598125,1,2086.559813
vCA1,231101_cell4,pos,292107,292.107,1,2092.107
vCA1,231101_cell4,pos,300403.6875,300.4036875,1,2100.403688
vCA1,231101_cell4,pos,307861.5938,307.8615938,1,2107.861594
vCA1,231101_cell4,pos,312859.3125,312.8593125,1,2112.859313
vCA1,231101_cell4,pos,325828.0938,325.8280938,1,2125.828094
vCA1,231101_cell4,pos,327734.8125,327.7348125,1,2127.734813
vCA1,231101_cell4,pos,333070,333.07,1,2133.07
vCA1,231101_cell4,pos,342975.1875,342.9751875,1,2142.975188
vCA1,231101_cell4,pos,357863.3125,357.8633125,1,2157.863313
vCA1,231101_cell4,pos,388566.3125,388.5663125,1,2188.566313
vCA1,231101_cell4,pos,397847.9063,397.8479063,1,2197.847906
vCA1,231101_cell4,pos,451749.5,451.7495,1,2251.7495
vCA1,231101_cell4,pos,456737,456.737,1,2256.737
vCA1,231101_cell4,pos,465142.5938,465.1425938,1,2265.142594
vCA1,231101_cell4,pos,476955.4063,476.9554063,1,2276.955406
vCA1,231101_cell4,pos,485860.8125,485.8608125,1,2285.860813
vCA1,231101_cell4,pos,489442.0938,489.4420938,1,2289.442094
vCA1,231101_cell4,pos,491850.8125,491.8508125,1,2291.850813
vCA1,231101_cell4,pos,502374,502.374,1,2302.374
vCA1,231101_cell4,pos,511751.5938,511.7515938,1,2311.751594
vCA1,231101_cell4,pos,518746.5,518.7465,1,2318.7465
vCA1,231101_cell4,pos,524350.5,524.3505,1,2324.3505
vCA1,231101_cell4,pos,528421.1875,528.4211875,1,2328.421188
vCA1,231101_cell4,pos,536726.6875,536.7266875,1,2336.726688
vCA1,231101_cell4,pos,550988.5,550.9885,1,2350.9885
vCA1,231101_cell4,pos,558859.625,558.859625,1,2358.859625
vCA1,231101_cell4,pos,570802.875,570.802875,1,2370.802875
vCA1,231101_cell4,pos,571269.1875,571.2691875,1,2371.269188
vCA1,231101_cell4,pos,576211.375,576.211375,1,2376.211375
vCA1,231101_cell4,pos,582395.6875,582.3956875,1,2382.395688
vCA1,231101_cell4,pos,587334.1875,587.3341875,1,2387.334188
vCA1,231101_cell4,pos,599730.1875,599.7301875,1,2399.730188
vCA1,231101_cell4,pos,610345.5,610.3455,1,2410.3455
vCA1,231101_cell4,pos,616729.3125,616.7293125,1,2416.729313
vCA1,231101_cell4,pos,619861.6875,619.8616875,1,2419.861688
vCA1,231101_cell4,pos,628940.875,628.940875,1,2428.940875
vCA1,231101_cell4,pos,650618.625,650.618625,1,2450.618625
vCA1,231101_cell4,pos,655198,655.198,1,2455.198
vCA1,231101_cell4,pos,665364,665.364,1,2465.364
vCA1,231101_cell4,pos,669593.125,669.593125,1,2469.593125
vCA1,231101_cell4,pos,679483.8125,679.4838125,1,2479.483813
vCA1,231101_cell4,pos,694495.875,694.495875,1,2494.495875
vCA1,231101_cell4,pos,702081.6875,702.0816875,1,2502.081688
vCA1,231101_cell4,pos,715755.125,715.755125,1,2515.755125
vCA1,231101_cell4,pos,719501,719.501,1,2519.501
vCA1,231101_cell4,pos,754437.375,754.437375,1,2554.437375
vCA1,231101_cell4,pos,771617.125,771.617125,1,2571.617125
vCA1,231101_cell4,pos,777151.875,777.151875,1,2577.151875
vCA1,231101_cell4,pos,783772.375,783.772375,1,2583.772375
vCA1,231101_cell4,pos,791245.6875,791.2456875,1,2591.245688
vCA1,231101_cell4,pos,795787.6875,795.7876875,1,2595.787688
vCA1,231101_cell4,pos,800720.125,800.720125,1,2600.720125
vCA1,231101_cell4,pos,808785.3125,808.7853125,1,2608.785313
vCA1,231101_cell4,pos,818918.5,818.9185,1,2618.9185
vCA1,231101_cell4,pos,823045.8125,823.0458125,1,2623.045813
vCA1,231101_cell4,pos,826771.5,826.7715,1,2626.7715
vCA1,231101_cell4,pos,840682.1875,840.6821875,1,2640.682188
vCA1,231101_cell4,pos,849068.125,849.068125,1,2649.068125
vCA1,231101_cell4,pos,867992.1875,867.9921875,1,2667.992188
vCA1,231101_cell4,pos,875146.6875,875.1466875,1,2675.146688
vCA1,231101_cell4,pos,883428.1875,883.4281875,1,2683.428188
vCA1,231101_cell4,pos,888784.625,888.784625,1,2688.784625
vCA1,231101_cell4,pos,892283.375,892.283375,1,2692.283375
vCA1,231101_cell4,pos,903045.625,903.045625,1,2703.045625
vCA1,231101_cell4,pos,907851.8125,907.8518125,1,2707.851813
vCA1,231101_cell4,pos,918175.875,918.175875,1,2718.175875
vCA1,231101_cell4,pos,923522.625,923.522625,1,2723.522625
vCA1,231101_cell4,pos,939866.875,939.866875,1,2739.866875
vCA1,231101_cell4,pos,951045.875,951.045875,1,2751.045875
vCA1,231101_cell4,pos,962855.875,962.855875,1,2762.855875
vCA1,231101_cell4,pos,967540.375,967.540375,1,2767.540375
vCA1,231101_cell4,pos,972761.8125,972.7618125,1,2772.761813
vCA1,231101_cell4,pos,1006875.688,1006.875688,1,2806.875688
vCA1,231101_cell4,pos,1012907,1012.907,1,2812.907
vCA1,231101_cell4,pos,1034048.375,1034.048375,1,2834.048375
vCA1,231101_cell4,pos,1037852.813,1037.852813,1,2837.852813
vCA1,231101_cell4,pos,1045069.5,1045.0695,1,2845.0695
vCA1,231101_cell4,pos,1052534.375,1052.534375,1,2852.534375
vCA1,231101_cell4,pos,1076919.875,1076.919875,1,2876.919875
vCA1,231101_cell4,pos,1085066.375,1085.066375,1,2885.066375
vCA1,231101_cell4,pos,1099403.25,1099.40325,1,2899.40325
vCA1,231101_cell4,pos,1103389.625,1103.389625,1,2903.389625
vCA1,231101_cell4,pos,1128422.375,1128.422375,1,2928.422375
vCA1,231101_cell4,pos,1132157.375,1132.157375,1,2932.157375
vCA1,231101_cell4,pos,1137184.625,1137.184625,1,2937.184625
vCA1,231101_cell4,pos,1150757.375,1150.757375,1,2950.757375
vCA1,231101_cell4,pos,1166272.125,1166.272125,1,2966.272125
vCA1,231101_cell4,pos,1206770,1206.77,1,3006.77
vCA1,231101_cell4,pos,1219125,1219.125,1,3019.125
vCA1,231101_cell4,pos,1230750.125,1230.750125,1,3030.750125
vCA1,231101_cell4,pos,1244426.75,1244.42675,1,3044.42675
vCA1,231101_cell4,pos,1255305.5,1255.3055,1,3055.3055
vCA1,231101_cell4,pos,1313638.125,1313.638125,1,3113.638125
vCA1,231101_cell4,pos,1331014.75,1331.01475,1,3131.01475
vCA1,231101_cell4,pos,1335698,1335.698,1,3135.698
vCA1,231101_cell4,pos,1340965.625,1340.965625,1,3140.965625
vCA1,231101_cell4,pos,1369682,1369.682,1,3169.682
vCA1,231101_cell4,pos,1380007.625,1380.007625,1,3180.007625
vCA1,231101_cell4,pos,1410009.125,1410.009125,1,3210.009125
vCA1,231101_cell4,pos,1414555.5,1414.5555,1,3214.5555
vCA1,231101_cell4,pos,1434312.125,1434.312125,1,3234.312125
vCA1,231101_cell4,pos,1463382.5,1463.3825,1,3263.3825
vCA1,231101_cell4,pos,1488778,1488.778,1,3288.778
vCA1,231101_cell4,pos,1496104.5,1496.1045,1,3296.1045
vCA1,231101_cell4,pos,1511846.125,1511.846125,1,3311.846125
vCA1,231101_cell4,pos,1518341.75,1518.34175,1,3318.34175
vCA1,231101_cell4,pos,1530803.625,1530.803625,1,3330.803625
vCA1,231101_cell4,pos,1537846,1537.846,1,3337.846
vCA1,231101_cell4,pos,1547471.375,1547.471375,1,3347.471375
vCA1,231101_cell4,pos,1578112.75,1578.11275,1,3378.11275
vCA1,231101_cell4,pos,1582570,1582.57,1,3382.57
vCA1,231101_cell4,pos,1587169.375,1587.169375,1,3387.169375
vCA1,231101_cell4,pos,1603325.75,1603.32575,1,3403.32575
vCA1,231101_cell4,pos,1621339.375,1621.339375,1,3421.339375
vCA1,231101_cell4,pos,1622768.375,1622.768375,1,3422.768375
vCA1,231101_cell4,pos,1629346.75,1629.34675,1,3429.34675
vCA1,231101_cell4,pos,1634320,1634.32,1,3434.32
vCA1,231101_cell4,pos,1644462.75,1644.46275,1,3444.46275
vCA1,231101_cell4,pos,1657502,1657.502,1,3457.502
vCA1,231101_cell4,pos,1661254.5,1661.2545,1,3461.2545
vCA1,231101_cell4,pos,1668044.75,1668.04475,1,3468.04475
vCA1,231101_cell4,pos,1682927,1682.927,1,3482.927
vCA1,231101_cell4,pos,1697189.875,1697.189875,1,3497.189875
vCA1,231101_cell4,pos,1699710.375,1699.710375,1,3499.710375
vCA1,231101_cell4,pos,1705869.5,1705.8695,1,3505.8695
vCA1,231101_cell4,pos,1726965.25,1726.96525,1,3526.96525
vCA1,231101_cell4,pos,1731907,1731.907,1,3531.907
vCA1,231101_cell4,pos,1732428.125,1732.428125,1,3532.428125
vCA1,231101_cell4,pos,1749673.75,1749.67375,1,3549.67375
vCA1,231101_cell4,pos,1756718.625,1756.718625,1,3556.718625
vCA1,230102_cell1,pos,2235.699951,2.235699951,0,2.235699951
vCA1,230102_cell1,pos,10070.7002,10.0707002,0,10.0707002
vCA1,230102_cell1,pos,21095.30078,21.09530078,0,21.09530078
vCA1,230102_cell1,pos,21238.5,21.2385,0,21.2385
vCA1,230102_cell1,pos,26221.40039,26.22140039,0,26.22140039
vCA1,230102_cell1,pos,31246,31.246,0,31.246
vCA1,230102_cell1,pos,31362.30078,31.36230078,0,31.36230078
vCA1,230102_cell1,pos,37559.39844,37.55939844,0,37.55939844
vCA1,230102_cell1,pos,39902.19922,39.90219922,0,39.90219922
vCA1,230102_cell1,pos,45632.19922,45.63219922,0,45.63219922
vCA1,230102_cell1,pos,46775.5,46.7755,0,46.7755
vCA1,230102_cell1,pos,51823.80078,51.82380078,0,51.82380078
vCA1,230102_cell1,pos,55373.69922,55.37369922,0,55.37369922
vCA1,230102_cell1,pos,57412.80078,57.41280078,0,57.41280078
vCA1,230102_cell1,pos,62177,62.177,0,62.177
vCA1,230102_cell1,pos,66216.10156,66.21610156,0,66.21610156
vCA1,230102_cell1,pos,69618.70313,69.61870313,0,69.61870313
vCA1,230102_cell1,pos,74603.29688,74.60329688,0,74.60329688
vCA1,230102_cell1,pos,75686.70313,75.68670313,0,75.68670313
vCA1,230102_cell1,pos,77666.89844,77.66689844,0,77.66689844
vCA1,230102_cell1,pos,83408.5,83.4085,0,83.4085
vCA1,230102_cell1,pos,97481.89844,97.48189844,0,97.48189844
vCA1,230102_cell1,pos,100864.7031,100.8647031,0,100.8647031
vCA1,230102_cell1,pos,103855.8984,103.8558984,0,103.8558984
vCA1,230102_cell1,pos,107906.7031,107.9067031,0,107.9067031
vCA1,230102_cell1,pos,108938.1016,108.9381016,0,108.9381016
vCA1,230102_cell1,pos,110640.5,110.6405,0,110.6405
vCA1,230102_cell1,pos,116172.7031,116.1727031,0,116.1727031
vCA1,230102_cell1,pos,119744.2031,119.7442031,0,119.7442031
vCA1,230102_cell1,pos,119829.7031,119.8297031,0,119.8297031
vCA1,230102_cell1,pos,130070.2031,130.0702031,0,130.0702031
vCA1,230102_cell1,pos,134952.2031,134.9522031,0,134.9522031
vCA1,230102_cell1,pos,135391.7031,135.3917031,0,135.3917031
vCA1,230102_cell1,pos,139567.0938,139.5670938,0,139.5670938
vCA1,230102_cell1,pos,146090.5938,146.0905938,0,146.0905938
vCA1,230102_cell1,pos,149841.7031,149.8417031,0,149.8417031
vCA1,230102_cell1,pos,159528.7031,159.5287031,0,159.5287031
vCA1,230102_cell1,pos,163609.5,163.6095,0,163.6095
vCA1,230102_cell1,pos,165085.5,165.0855,0,165.0855
vCA1,230102_cell1,pos,176373.0938,176.3730938,0,176.3730938
vCA1,230102_cell1,pos,177728.7031,177.7287031,0,177.7287031
vCA1,230102_cell1,pos,179265.2031,179.2652031,0,179.2652031
vCA1,230102_cell1,pos,179951.2969,179.9512969,0,179.9512969
vCA1,230102_cell1,pos,184872.5938,184.8725938,0,184.8725938
vCA1,230102_cell1,pos,190197.4063,190.1974063,0,190.1974063
vCA1,230102_cell1,pos,194246.7969,194.2467969,0,194.2467969
vCA1,230102_cell1,pos,195966.7031,195.9667031,0,195.9667031
vCA1,230102_cell1,pos,197901.7031,197.9017031,0,197.9017031
vCA1,230102_cell1,pos,200129.5938,200.1295938,0,200.1295938
vCA1,230102_cell1,pos,201700.2031,201.7002031,0,201.7002031
vCA1,230102_cell1,pos,203629.2969,203.6292969,0,203.6292969
vCA1,230102_cell1,pos,209816.5938,209.8165938,0,209.8165938
vCA1,230102_cell1,pos,210246,210.246,0,210.246
vCA1,230102_cell1,pos,212255.0938,212.2550938,0,212.2550938
vCA1,230102_cell1,pos,214670.4063,214.6704063,0,214.6704063
vCA1,230102_cell1,pos,218880.2969,218.8802969,0,218.8802969
vCA1,230102_cell1,pos,223325.2969,223.3252969,0,223.3252969
vCA1,230102_cell1,pos,227112.7969,227.1127969,0,227.1127969
vCA1,230102_cell1,pos,229528.7031,229.5287031,0,229.5287031
vCA1,230102_cell1,pos,233999.5,233.9995,0,233.9995
vCA1,230102_cell1,pos,238749.0938,238.7490938,0,238.7490938
vCA1,230102_cell1,pos,240151.5,240.1515,0,240.1515
vCA1,230102_cell1,pos,245575.9063,245.5759063,0,245.5759063
vCA1,230102_cell1,pos,247491.5,247.4915,0,247.4915
vCA1,230102_cell1,pos,249805.0938,249.8050938,0,249.8050938
vCA1,230102_cell1,pos,254638.5938,254.6385938,0,254.6385938
vCA1,230102_cell1,pos,255126.2969,255.1262969,0,255.1262969
vCA1,230102_cell1,pos,258983.7969,258.9837969,0,258.9837969
vCA1,230102_cell1,pos,263540.8125,263.5408125,0,263.5408125
vCA1,230102_cell1,pos,265203.6875,265.2036875,0,265.2036875
vCA1,230102_cell1,pos,267854.0938,267.8540938,0,267.8540938
vCA1,230102_cell1,pos,269897,269.897,0,269.897
vCA1,230102_cell1,pos,274947.6875,274.9476875,0,274.9476875
vCA1,230102_cell1,pos,281127.4063,281.1274063,0,281.1274063
vCA1,230102_cell1,pos,282820.5938,282.8205938,0,282.8205938
vCA1,230102_cell1,pos,290226.8125,290.2268125,0,290.2268125
vCA1,230102_cell1,pos,294701.5,294.7015,0,294.7015
vCA1,230102_cell1,pos,300218.1875,300.2181875,0,300.2181875
vCA1,230102_cell1,pos,302800.8125,302.8008125,0,302.8008125
vCA1,230102_cell1,pos,305338.0938,305.3380938,0,305.3380938
vCA1,230102_cell1,pos,318939,318.939,0,318.939
vCA1,230102_cell1,pos,324027.3125,324.0273125,0,324.0273125
vCA1,230102_cell1,pos,331547,331.547,0,331.547
vCA1,230102_cell1,pos,333894.3125,333.8943125,0,333.8943125
vCA1,230102_cell1,pos,340050.6875,340.0506875,0,340.0506875
vCA1,230102_cell1,pos,341248.5,341.2485,0,341.2485
vCA1,230102_cell1,pos,342969.0938,342.9690938,0,342.9690938
vCA1,230102_cell1,pos,348563.5938,348.5635938,0,348.5635938
vCA1,230102_cell1,pos,357844.9063,357.8449063,0,357.8449063
vCA1,230102_cell1,pos,359471.5,359.4715,0,359.4715
vCA1,230102_cell1,pos,365014.9063,365.0149063,0,365.0149063
